Date,GLD,HYG,IWM,LQD,QQQ,TLT,USO,UUP,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,^GSPC,^IRX,^TNX,^VIX
2019-05-07,121.20999908447266,59.634193420410156,144.2472686767578,93.17622375488281,178.3400421142578,102.61089324951172,101.83999633789062,22.14373016357422,23.803539276123047,45.97297286987305,23.207944869995117,24.018747329711914,67.87948608398438,35.94961929321289,47.09946823120117,28.14827537536621,23.24007797241211,78.81694030761719,55.166351318359375,2884.050048828125,2.368000030517578,2.447999954223633,19.31999969482422
2019-05-08,120.91000366210938,59.65498352050781,143.54225158691406,92.86326599121094,177.88998413085938,102.16741943359375,103.12000274658203,22.152179718017578,23.7818546295166,45.89822769165039,23.207944869995117,23.9661865234375,67.87948608398438,35.907352447509766,47.09115982055664,28.14827537536621,22.922435760498047,78.98543548583984,55.18511199951172,2879.419921875,2.369999885559082,2.4820001125335693,19.399999618530273
2019-05-09,121.19999694824219,59.56493377685547,143.02027893066406,92.94929504394531,176.93238830566406,102.58625793457031,102.4800033569336,22.109922409057617,23.59534454345703,45.75806427001953,23.207944869995117,23.91362953186035,67.78132629394531,35.66315460205078,46.991573333740234,28.24320411682129,22.8942928314209,78.81694030761719,54.95988082885742,2870.719970703125,2.369999885559082,2.4570000171661377,19.100000381469727
2019-05-10,121.43000030517578,59.73115158081055,143.41400146484375,93.0040512084961,177.1526336669922,102.4466552734375,102.72000122070312,22.101469039916992,23.916309356689453,45.88887023925781,23.31716537475586,24.071306228637695,68.04900360107422,35.77586364746094,47.56422424316406,28.56757164001465,23.304412841796875,78.84355926513672,55.03964614868164,2881.39990234375,2.369999885559082,2.4549999237060547,16.040000915527344
2019-05-13,122.66999816894531,59.183937072753906,138.8448028564453,93.05886840820312,171.0049591064453,103.25144958496094,101.44000244140625,22.101469039916992,23.37847328186035,44.46857452392578,22.916709899902344,23.37053871154785,66.11290740966797,34.42803955078125,47.11605453491211,28.56757164001465,23.55369758605957,77.36263275146484,53.40192794799805,2811.8701171875,2.3499999046325684,2.4049999713897705,20.549999237060547
2019-05-14,122.45999908447266,59.31557846069336,140.59375,93.1918716430664,172.88180541992188,102.94759368896484,102.95999908447266,22.152179718017578,23.57799530029297,44.720863342285156,23.1970272064209,23.554487228393555,66.79988861083984,34.982200622558594,47.340145111083984,28.670412063598633,23.396892547607422,77.75279998779297,53.94157028198242,2834.409912109375,2.3529999256134033,2.4189999103546143,18.059999465942383
2019-05-15,122.38999938964844,59.37099075317383,141.05157470703125,93.4500732421875,175.32366943359375,103.57989501953125,103.76000213623047,22.160633087158203,23.517274856567383,45.72068405151367,23.31716537475586,23.466890335083008,66.88909912109375,35.36259078979492,47.713623046875,28.86028289794922,23.356685638427734,77.98338317871094,54.3076057434082,2850.9599609375,2.3499999046325684,2.378999948501587,16.440000534057617
2019-05-16,121.51000213623047,59.55104446411133,141.93064880371094,93.30142211914062,177.08555603027344,103.2350082397461,105.12000274658203,22.219797134399414,23.846906661987305,46.12248611450195,23.444578170776367,23.70339584350586,67.50475311279297,35.68661880493164,48.087093353271484,29.02642059326172,23.513492584228516,78.59524536132812,54.809715270996094,2876.320068359375,2.3380000591278076,2.4049999713897705,15.289999961853027
2019-05-17,120.6500015258789,59.53032684326172,139.9527587890625,93.30924224853516,175.27578735351562,103.46492767333984,104.63999938964844,22.2705078125,23.70377540588379,45.786094665527344,23.207944869995117,23.545726776123047,66.75526428222656,35.4001579284668,47.92940902709961,28.98686981201172,23.63411521911621,78.42676544189453,54.392066955566406,2859.530029296875,2.3299999237060547,2.3929998874664307,15.960000038146973
2019-05-20,120.63999938964844,59.474876403808594,138.98216247558594,93.09014129638672,172.3168487548828,103.25144958496094,105.19999694824219,22.253602981567383,23.365461349487305,45.02922439575195,23.218870162963867,23.572004318237305,66.58576202392578,34.78496170043945,47.81321716308594,28.520099639892578,23.66628074645996,78.39128875732422,54.00728225708008,2840.22998046875,2.319999933242798,2.4159998893737793,16.309999465942383
2019-05-21,120.36000061035156,59.66191482543945,140.85012817382812,93.16841125488281,174.1171417236328,103.08722686767578,105.04000091552734,22.287410736083984,23.7254695892334,45.524452209472656,23.488265991210938,23.81727409362793,67.37091827392578,35.212303161621094,47.713623046875,28.757434844970703,23.710508346557617,79.1273193359375,54.38267135620117,2864.360107421875,2.3299999237060547,2.4260001182556152,14.949999809265137
2019-05-22,120.23999786376953,59.71038818359375,139.6688690185547,93.2857437133789,173.3414306640625,103.67845916748047,101.91999816894531,22.30431365966797,23.560644149780273,45.477745056152344,23.12421417236328,23.67711639404297,66.81773376464844,35.029151916503906,47.92940902709961,28.891935348510742,23.887418746948242,79.57958984375,53.824256896972656,2856.27001953125,2.319999933242798,2.3929998874664307,14.75
2019-05-23,121.16999816894531,59.412540435791016,136.7936248779297,93.48921966552734,170.68893432617188,104.84461975097656,96.72000122070312,22.262054443359375,23.20064353942871,44.842350006103516,22.34880256652832,23.344255447387695,65.80064392089844,34.4139518737793,47.912811279296875,29.034332275390625,24.092483520507812,79.30467224121094,53.15790557861328,2822.239990234375,2.302999973297119,2.2960000038146973,16.920000076293945
2019-05-24,121.30000305175781,59.32939529418945,138.07559204101562,93.684814453125,170.602783203125,104.9349136352539,97.83999633789062,22.18598747253418,23.330766677856445,44.83300018310547,22.43252182006836,23.528209686279297,65.827392578125,34.42334747314453,47.7385139465332,29.07388687133789,24.056297302246094,79.41996765136719,53.228294372558594,2826.06005859375,2.2880001068115234,2.3239998817443848,15.850000381469727
2019-05-28,120.83000183105469,59.273990631103516,136.976806640625,93.7474365234375,169.96124267578125,105.69043731689453,97.83999633789062,22.278959274291992,23.096542358398438,45.02922439575195,22.199539184570312,23.25665855407715,65.22067260742188,34.324710845947266,46.958370208740234,28.773263931274414,23.66225814819336,78.28488159179688,52.87635040283203,2802.389892578125,2.2980000972747803,2.2679998874664307,17.5
2019-05-29,120.87000274658203,59.11468505859375,135.83218383789062,93.78655242919922,168.56312561035156,106.01073455810547,97.91999816894531,22.329669952392578,23.100881576538086,44.59004592895508,22.057558059692383,23.212860107421875,64.9262466430664,34.122779846191406,46.61808395385742,28.440990447998047,23.348634719848633,77.5311279296875,52.4070930480957,2783.02001953125,2.2980000972747803,2.2360000610351562,17.899999618530273
2019-05-30,121.69000244140625,59.239376068115234,135.45680236816406,94.32646179199219,169.27174377441406,106.92225646972656,94.08000183105469,22.33812141418457,23.13991928100586,44.69282913208008,21.777244567871094,23.134023666381836,65.17607116699219,34.33411407470703,46.817283630371094,28.615020751953125,23.312450408935547,77.95677185058594,52.749656677246094,2788.860107421875,2.309999942779541,2.2269999980926514,17.299999237060547
2019-05-31,123.33000183105469,58.80989456176758,133.56124877929688,94.54553985595703,166.57135009765625,108.2608413696289,88.80000305175781,22.24515151977539,22.87967872619629,44.00136947631836,21.394996643066406,22.783647537231445,64.28385925292969,33.76118469238281,46.153324127197266,28.852375030517578,23.421016693115234,77.39810943603516,52.059844970703125,2752.06005859375,2.2929999828338623,2.1419999599456787,18.709999084472656
2019-06-03,125.11000061035156,58.90456008911133,134.0282745361328,94.83674621582031,162.90379333496094,108.98499298095703,87.91999816894531,22.126827239990234,23.599681854248047,42.618446350097656,21.668027877807617,22.93255615234375,64.72103118896484,33.16944885253906,46.734291076660156,28.963130950927734,23.654220581054688,77.58433532714844,51.62343215942383,2744.449951171875,2.2799999713897705,2.0810000896453857,18.860000610351562
2019-06-04,125.1500015258789,59.49599838256836,137.4987030029297,94.8681411743164,167.49061584472656,107.74244689941406,89.27999877929688,22.101469039916992,24.263303756713867,43.5341682434082,22.042999267578125,23.554487228393555,66.26455688476562,34.27775573730469,47.15754699707031,28.804906845092773,23.67432403564453,78.87016296386719,53.02181625366211,2803.27001953125,2.2950000762939453,2.11899995803833,16.969999313354492
2019-06-05,125.47000122070312,59.635189056396484,137.52618408203125,94.80534362792969,168.7354736328125,107.13349151611328,86.16000366210938,22.177536010742188,24.44112777709961,43.5528564453125,21.799091339111328,23.70339584350586,66.9069595336914,34.72390365600586,47.697025299072266,29.461549758911133,24.18093490600586,79.46430206298828,53.284610748291016,2826.14990234375,2.2850000858306885,2.122999906539917,16.09000015258789
