date,gross_return,tc_cost,net_return,turnover,n_long,n_short,gross_exposure,net_exposure
2023-01-31,-0.0026606760821356323,6.0932460061565265e-05,-0.0027216085421971977,0.11078629102102776,14,7,1.1909307487974925,0.5931339291070823
2023-02-01,0.011099119659897455,9.395074853003946e-05,0.011005168911367416,0.17081954278188993,14,7,1.245255438420385,0.6593913729732933
2023-02-02,0.011417176593135143,8.060163510988254e-05,0.01133657495802526,0.1465484274725137,14,7,1.384726447556672,0.7405682970857459
2023-02-03,-0.009760395144317514,4.3758391591058276e-05,-0.009804153535908572,0.07956071198374232,14,7,1.4162444305069326,0.765255224908399
2023-02-06,0.012532036921084925,7.506301108241344e-05,0.012456973910002512,0.13647820196802443,14,7,1.4496589616754687,0.7559099883865432
2023-02-07,0.002636141482440686,5.263142943043523e-05,0.002583510053010251,0.09569350805533677,14,7,1.3815759195274329,0.7929269639750033
2023-02-08,-0.0161445490450184,7.840848795219387e-05,-0.016222957532970594,0.14256088718580703,14,7,1.3481060936637328,0.7478379067661058
2023-02-09,0.0038866814759524436,4.358620105938088e-05,0.0038430952748930627,0.07924763828978341,14,7,1.337590262592179,0.7480917112058546
2023-02-10,-0.00995901618193344,4.6712566957151226e-05,-0.01000572874889059,0.08493193992209314,14,7,1.3412655010497572,0.7395201824454999
2023-02-13,0.0022551217949042727,6.186756529954541e-05,0.002193254229604727,0.11248648236280985,14,7,1.318270203523536,0.7136554878963206
2023-02-14,-0.008950022714967275,0.00010251296856005145,-0.009052535683527325,0.18638721556372992,14,7,1.393488010097959,0.7230452192276959
2023-02-15,-0.007369647905788661,6.78307860708498e-05,-0.007437478691859511,0.12332870194699963,13,7,1.2628803089729128,0.5720556067757129
2023-02-16,-0.011037495674483028,6.141616666622778e-05,-0.011098911841149256,0.11166575757495963,13,7,1.2617237023857117,0.6304634564794762
2023-02-17,0.002012635981441207,6.03752763426355e-05,0.0019522607050985715,0.10977322971388272,13,7,1.3482995255197747,0.6345992267283617
2023-02-20,0.0016913092216075717,5.092892599449278e-05,0.001640380295613079,0.09259804726271414,13,7,1.3082450021927947,0.646941381133207
2023-02-21,-0.006612146288058781,5.809490547653045e-05,-0.006670241193535311,0.105627100866419,14,7,1.3261753570295265,0.7145594669867827
2023-02-22,0.005434556990573843,8.555701361918002e-05,0.005348999976954662,0.15555820658032732,14,6,1.3191532064527152,0.7550848048095026
