date,gross_return,tc_cost,net_return,turnover,n_long,n_short,gross_exposure,net_exposure
2023-01-31,0.010091702405014683,0.00012661034614928822,0.009965092058865394,0.23020062936234226,9,10,1.278183946784727,0.22884300093906917
2023-02-01,0.00020671123257463776,0.00012315868577937415,8.355254679526361e-05,0.22392488323522572,10,10,1.2825731083770047,0.20578895091728064
2023-02-02,0.006289061225944374,0.00013189512421561564,0.006157166101728758,0.2398093167556648,10,10,1.2296697068207076,0.19155443494938393
2023-02-03,0.0012259178354716161,9.126497830751274e-05,0.0011346528571641035,0.1659363241954777,10,10,1.1637124970826656,0.228112832829795
2023-02-06,0.0006870736163586742,0.00014064901117076656,0.0005464246051879077,0.2557254748559392,10,10,1.0898748165468086,0.27660446433117003
2023-02-07,0.005416807758182189,0.00014388868122881154,0.005272919076953378,0.2616157840523846,10,10,1.1569261196147866,0.31539636577653885
2023-02-08,-0.007714402398238357,0.00014007020543317322,-0.00785447260367153,0.25467310078758765,10,10,1.2031219364479244,0.31900666152006957
2023-02-09,0.0037281433051604084,0.00012557498129152705,0.0036025683238688814,0.22831814780277643,10,10,1.1418257044855473,0.2571182221887788
2023-02-10,-0.0011163492980893971,0.00016623370303565056,-0.0012825830011250477,0.3022430964284556,10,10,1.1039231905048517,0.20914146979678752
2023-02-13,0.005969790875096702,0.0001627506301806169,0.005807040244916085,0.2959102366920307,10,10,1.1941993413372343,0.21643213485303825
2023-02-14,-0.005945935448185833,0.00013672663947016743,-0.0060826620876560005,0.24859388994575896,10,10,1.172578463956254,0.25223869505270274
2023-02-15,-0.009406230398635973,0.0001349382655829392,-0.009541168664218912,0.2453423010598894,10,10,1.1863253916133747,0.2769595810135271
2023-02-16,-0.0018547132114605906,8.783424837963606e-05,-0.0019425474598402266,0.1596986334175201,10,10,1.1601956936337383,0.2180670065107545
2023-02-17,0.0016449059206129926,0.00011644305580935317,0.0015284628648036395,0.21171464692609665,10,10,1.13748034496611,0.19836858470839674
2023-02-20,0.0017275547102555524,0.00014864878780619602,0.0015789059224493563,0.27027052328399276,10,10,1.1576844114478575,0.24006450734980317
2023-02-21,0.0011044648702667453,0.00011647266953803875,0.0009879922007287065,0.21176849006916135,10,10,1.070241388278158,0.05389820825843073
2023-02-22,0.0043726229091872165,0.00015396953455216932,0.004218653374635047,0.2799446082766715,10,10,1.0858659017493775,0.03896317554288595
2023-02-23,-0.005770771001477083,0.00011083567323700758,-0.005881606674714091,0.20151940588546835,10,10,1.1661633983660016,0.1474464421714841
2023-02-24,-0.007110455619041811,0.00010505685402986415,-0.007215512473071675,0.19101246187248028,10,10,1.2531805128956242,0.16542767202177402
2023-02-27,-0.001386330846667352,0.00013736571731430588,-0.0015236965639816578,0.24975584966237435,10,10,1.2188913545429492,0.1626412706242554
2023-02-28,-0.0013234863056463286,0.00014994922540412895,-0.0014734355310504575,0.27263495528023446,10,10,1.2501137847634596,0.2096175582063333
2023-03-01,-0.0004474958215288155,0.00013811978356807018,-0.0005856156050968857,0.251126879214673,10,10,1.0136178509304037,0.15300258330939764
2023-03-02,0.0003979568808704417,0.000155258194767717,0.00024269868610272467,0.28228762685039455,10,10,0.9415607357213153,0.13019860667982777
2023-03-03,-0.00024259133250862752,0.00013905327068120113,-0.00038164460318982865,0.2528241285112748,10,10,0.9698524779934521,0.15762246718816578
2023-03-06,0.002450534631744917,0.00014548883807953506,0.002305045793665382,0.26452516014460925,10,10,1.0284018437827713,0.15538727334694322
2023-03-07,0.0012143215115864193,0.000112879199879411,0.0011014423117070083,0.20523490887165635,10,10,1.1471977603766619,0.14472841481941273
2023-03-08,-0.0015830351032048123,0.0001257270805158993,-0.0017087621837207116,0.22859469184708964,10,10,1.2113850845906045,0.15656828841871193
2023-03-09,-0.001605137194926237,9.773531494571192e-05,-0.001702872509871949,0.17770057262856714,10,10,1.2431025359137269,0.20636554053177703
2023-03-10,0.0018847257041444446,9.941728111837478e-05,0.00178530842302607,0.1807586929424996,10,10,1.2439633546721947,0.16921718114581724
2023-03-13,0.003644514917587836,0.00010624407920163128,0.0035382708383862047,0.19317105309387506,10,10,1.3182242428287065,0.20224756404959734
2023-03-14,-0.00988492675064948,9.150951763625392e-05,-0.009976436268285734,0.1663809411568253,10,10,1.2335045336819688,0.22049937991648622
2023-03-15,-0.010716897339681411,9.661591197531757e-05,-0.010813513251656729,0.17566529450057738,10,10,1.2248078160420743,0.21139987904757035
2023-03-16,-0.0007484618614711514,9.718533936358473e-05,-0.0008456472008347361,0.17670061702469952,10,10,1.1666910138171658,0.19009872369042888
2023-03-17,0.0005985692704872946,0.00011680710897506603,0.0004817621615122286,0.21237656177284733,10,10,1.12880512834083,0.11355658758615186
2023-03-20,-0.001992896015183814,0.00012014264293168302,-0.002113038658115497,0.2184411689666964,10,10,1.0434507362611356,0.11078867490123719
2023-03-21,-0.00416157727374057,0.00011695997361604564,-0.004278537247356615,0.21265449748371937,10,10,1.0403687888864719,0.14195567549971044
2023-03-22,0.0052834163523170575,8.209276251356778e-05,0.00520132358980349,0.14925956820648686,10,10,1.0702862666759765,0.17255170201311248
2023-03-23,-0.0045707583787934925,0.00010253141511750582,-0.004673289793910998,0.1864207547591015,10,10,1.1178987635767723,0.1545034343852302
2023-03-24,-0.00015545537149839485,0.00010533061615480637,-0.0002607859876532012,0.19151021119055703,10,10,1.1375247049773254,0.15079776190655422
2023-03-27,0.0027074491243281964,0.00011901776176624661,0.0025884313625619496,0.21639593048408476,10,10,1.0736306380615341,0.1762940482695254
2023-03-28,-0.0025955243758276542,0.00011045716648536834,-0.0027059815423130227,0.2008312117915788,10,10,1.0519004195959194,0.21739451517115418
2023-03-29,0.0023963029990642743,0.00010916158473943936,0.002287141414324835,0.19847560861716246,10,10,1.0879146719027293,0.2020665277508371
2023-03-30,0.004258125646276802,0.00011401935175973941,0.0041441062945170625,0.2073079122904353,10,10,0.9620620215869514,0.1638989994712515
2023-03-31,-0.0007568327661028926,0.00012244209001529728,-0.0008792748561181899,0.22262198184599508,10,10,0.8739586063484515,0.1123355251767436
2023-04-03,0.0003821072239706188,0.00013276873649990535,0.00024933848747071347,0.24139770272710062,10,10,0.8246437821502137,0.13553527639994278
2023-04-04,0.005390866822840219,0.00014210036411687487,0.005248766458723344,0.25836429839431796,10,10,0.8526120366234806,0.1821965394601855
2023-04-05,-0.0005282806929437409,0.00011086037008283636,-0.0006391410630265773,0.20156430924152066,10,10,0.9908685879068475,0.16630631331599927
2023-04-06,0.004476288066574828,0.00010866239216856323,0.004367625674406265,0.19756798576102408,10,10,1.0223251557517536,0.15003717925092974
2023-04-07,0.006213897138456127,8.047842587553244e-05,0.006133418712580595,0.14632441068278626,10,10,1.0376012188058166,0.19453849536814274
2023-04-10,0.005618860445076239,8.507303138275324e-05,0.005533787413693486,0.15467823887773316,10,10,1.019820332190649,0.16568290726949025
2023-04-11,0.0006632510114040704,7.721401659589569e-05,0.0005860369948081747,0.1403891210834467,10,10,0.9497928489421013,0.0900213922753023
2023-04-12,0.0021661433105999357,0.00011507149031886159,0.002051071820281074,0.20922089148883927,10,10,0.9417395722045054,0.09745872346689895
2023-04-13,-0.006492868573729056,0.0001043410346615399,-0.006597209608390596,0.18971097211189072,10,10,0.9773703098606157,0.21266185641300928
2023-04-14,-0.0010696783543414675,9.360101810640784e-05,-0.0011632793724478754,0.1701836692843779,10,10,0.9774274578644278,0.16025802942033485
2023-04-17,-0.003368221632173247,8.720326767507911e-05,-0.0034554248998483264,0.1585513957728711,10,10,0.9490569328822167,0.2289447583283416
2023-04-18,-0.0027826122578787993,0.00010168925418046867,-0.002884301512059268,0.18488955305539762,10,10,0.9021119989918657,0.1831066580155587
2023-04-19,0.0026492432126601203,7.078721570733474e-05,0.0025784559969527854,0.12870402855879043,10,10,0.911682881617487,0.19774649069511788
2023-04-20,0.004718260072436307,6.930772784042472e-05,0.004648952344595883,0.12601405061895404,10,10,0.9085603154863758,0.2325530660663581
2023-04-21,0.005381189340865283,8.072395301253145e-05,0.0053004653878527515,0.1467708236591481,10,10,0.9092971418200071,0.2367239969945423
2023-04-24,-0.0028913783757235517,6.799856466977148e-05,-0.002959376940393323,0.12363375394503905,10,10,0.8790584638583828,0.1878110199511837
