date,gross_return,tc_cost,net_return,turnover,n_long,n_short,gross_exposure,net_exposure
2023-01-31,-0.001191661862297797,0.00010187719145665717,-0.0012935390537544542,0.18523125719392214,14,6,1.1286781561389982,0.5874316968421689
2023-02-01,0.007763451018401196,6.660833679591097e-05,0.007696842681605285,0.12110606690165632,14,7,1.1093464605987344,0.5718923403329426
2023-02-02,0.008078176892796931,0.0001128355391091474,0.007965341353687785,0.20515552565299527,14,7,1.173218082702725,0.6207130106672554
2023-02-03,-0.0082112577466962,5.1441350526491924e-05,-0.008262699097222692,0.09352972822998531,14,7,1.066625248068194,0.6057049254326029
2023-02-06,0.012528447798801787,0.00012058720453853535,0.012407860594263251,0.219249462797337,14,7,1.123288719963628,0.637651912401393
2023-02-07,0.009589040833241901,0.00011769813869600153,0.009471342694545899,0.21399661581091187,14,7,1.1826128258887123,0.7568046839787467
2023-02-08,-0.016647196877996435,7.738526386657334e-05,-0.01672458214186301,0.1407004797574061,14,7,1.2775929079879607,0.8528839323648383
2023-02-09,0.007785012383306878,8.257707104594733e-05,0.007702435312260931,0.1501401291744497,14,7,1.2366603641192562,0.8187608335434947
2023-02-10,-0.005010272050428828,9.437186925242519e-05,-0.005104643919681254,0.17158521682259126,14,7,1.2206831380749814,0.7646283404492855
2023-02-13,0.005195160753974883,8.731743433572067e-05,0.005107843319639162,0.15875897151949211,14,7,1.214277667276707,0.7522085018211176
2023-02-14,-0.005454050366266859,7.828130173310461e-05,-0.005532331667999964,0.14232963951473565,14,7,1.2415907257769563,0.7588508222751992
2023-02-15,-0.015313154783952962,0.00010527670030553977,-0.015418431484258503,0.19141218237370866,14,7,1.2648907919832177,0.7547167988874497
2023-02-16,-0.012076106065445454,0.00013054436004523336,-0.012206650425490687,0.2373533819004243,14,7,1.2580946032836613,0.7295107984598892
2023-02-17,-0.00011603340241011118,0.00011607540152138654,-0.00023210880393149773,0.21104618458433916,14,7,1.2927944671500344,0.7527417667900257
2023-02-20,0.0023588843438659525,0.0001009735068044284,0.002257910837061524,0.18358819418986982,14,7,1.363718851473426,0.7298627950365152
2023-02-21,-0.005971325303940351,9.60598147272757e-05,-0.006067385118667627,0.1746542085950467,14,7,1.3850247758360463,0.678236723973611
2023-02-22,0.009048536829818571,0.00012472407725035107,0.00892381275256822,0.22677104954609287,14,7,1.3043973207509203,0.6954087321043244
2023-02-23,-0.008549236445910506,0.00010670965920020202,-0.008655946105110708,0.1940175621821855,14,7,1.2113048523500936,0.7188920528294899
2023-02-24,0.0016168140147250095,8.822154183096555e-05,0.0015285924728940439,0.16040280332902826,14,7,1.2059319611489365,0.66855629248845
2023-02-27,-0.003442665397299707,0.00011093030479487633,-0.0035535957020945835,0.2016914632634115,14,7,1.2423677940469982,0.6620898866700234
2023-02-28,-0.0045107542686208925,0.00011307904494944074,-0.004623833313570334,0.20559826354443772,14,7,1.2439882483837201,0.6537472160005416
2023-03-01,0.0005924093151532879,9.064329758413148e-05,0.0005017660175691565,0.16480599560751177,14,7,1.2484322929289284,0.6968363084585558
2023-03-02,-0.001666350211068075,7.931248459614471e-05,-0.0017456626956642196,0.14420451744753582,14,7,1.235959513056759,0.7478295464464733
2023-03-03,-0.0022376302647202856,5.501760361126916e-05,-0.0022926478683315548,0.10003200656594394,14,7,1.2073658755624472,0.7570888320829662
2023-03-06,0.011815789954858904,3.4482748321260094e-05,0.011781307206537644,0.06269590603865471,14,7,1.210214157681202,0.7874125734553287
2023-03-07,-0.0029799005601900902,3.360478351298736e-05,-0.003013505343703078,0.06109960638724974,14,7,1.201640781840842,0.7596834233670119
2023-03-08,0.0012344358791458163,4.447106150320151e-05,0.0011899648176426148,0.0808564754603664,14,6,1.232435050399193,0.8167442971937121
2023-03-09,-0.014842042108670907,2.1495711178708544e-05,-0.014863537819849615,0.03908311123401554,14,7,1.2791954054272119,0.7899560283134174
2023-03-10,0.0049118859802275115,6.481870024271206e-05,0.004847067279984799,0.11785218225947647,14,7,1.289084422681161,0.7686930475047606
2023-03-13,0.01318487714718219,4.9230834605553696e-05,0.013135646312576636,0.089510608373734,14,7,1.2968491543289107,0.772633014728283
2023-03-14,-0.021859488313346456,3.19684409984468e-05,-0.021891456754344903,0.05812443817899419,14,7,1.262017147776414,0.7349636031122618
2023-03-15,-0.00355909191872806,8.78191752968667e-05,-0.003646911094024927,0.1596712278124849,14,7,1.2580865956988838,0.7198911900441283
2023-03-16,0.00408690142353648,7.917524154177797e-05,0.004007726181994702,0.14395498462141448,14,7,1.25719398724396,0.7331670726934418
2023-03-17,-0.0004952605264637333,4.595429100100895e-05,-0.0005412148174647422,0.08355325636547081,14,7,1.2666690306354251,0.7525239050249536
2023-03-20,-0.00032903422897636307,5.9570704953408115e-05,-0.00038860493392977116,0.10831037264256022,13,7,1.2613268632283554,0.7474964809961322
2023-03-21,-0.008210113012902023,5.227505540530884e-05,-0.008262388068307331,0.0950455552823797,14,7,1.2797523164076288,0.7421487150444102
2023-03-22,0.004064520808659297,6.019860765782605e-05,0.004004322201001471,0.1094520139233201,14,6,1.3294772809234265,0.7742735182729265
2023-03-23,0.0018790877255937077,9.810307136120505e-05,0.0017809846542325026,0.17836922065673647,14,6,1.2960495877571283,0.7371008464106849
2023-03-24,0.013355810850461952,9.45461717664249e-05,0.013261264678695527,0.1719021304844089,14,7,1.2750560394032655,0.695457451830019
2023-03-27,0.005740126535385695,8.669634740523502e-05,0.00565343018798046,0.15762972255497276,14,7,1.3018368178368838,0.6887902022482155
2023-03-28,0.0020381622209133476,2.672460496899773e-05,0.00201143761594435,0.04859019085272314,14,6,1.2580915554919625,0.6807644090228195
2023-03-29,-0.0006242798413061935,0.0001562456157673882,-0.0007805254570735817,0.28408293775888765,14,6,1.2628686823027389,0.669700632263637
2023-03-30,-0.002886734949357973,0.0001318000273438575,-0.0030185349767018303,0.23963641335246819,14,7,1.2467417432964436,0.749051036705382
2023-03-31,0.0005196770954460357,7.654857469089986e-05,0.00044312852075513583,0.13917922671072702,14,7,1.2663145362695387,0.8212134525982231
2023-04-03,0.005051456687297699,5.273940083844858e-05,0.00499871728645925,0.09588981970627014,14,7,1.2673490410267625,0.7759873617181167
2023-04-04,-0.001335496348432049,5.028794042302433e-05,-0.0013857842888550735,0.09143261895095332,14,7,1.2640834783894241,0.7174979612779466
2023-04-05,0.006130024760183436,9.78935943684483e-05,0.006032131165814987,0.17798835339717872,14,7,1.2627316718297834,0.7158410774617664
2023-04-06,0.014989922754994495,0.00010308740829531002,0.014886835346699184,0.18743165144601823,14,7,1.2592579720102655,0.7696549997305655
2023-04-07,0.008523990353438711,0.00010609252042505799,0.008417897833013653,0.19289549168192363,14,7,1.2322621443389623,0.7997691051458073
2023-04-10,0.0013780217632278424,0.00010333808601997653,0.0012746836772078657,0.18788742912723005,14,7,1.3417335963521058,0.8001263391439648
2023-04-11,0.015036604374257207,8.28662624422537e-05,0.014953738111814954,0.15066593171318854,14,7,1.39848185810906,0.7897349668854744
2023-04-12,-0.0021916653240468048,0.00011508198226884882,-0.0023067473063156534,0.2092399677615433,14,7,1.3000793227952554,0.7468967033120226
2023-04-13,-0.014297479816915822,9.960119965154803e-05,-0.01439708101656737,0.18109309027554188,14,7,1.2916126172615277,0.7519516160193704
2023-04-14,-0.008791080412296379,0.00010560652740680172,-0.00889668693970318,0.19201186801236675,14,7,1.285915323714728,0.7314155590305567
2023-04-17,-0.015345927470294769,8.771554351521426e-05,-0.015433643013809983,0.15948280639129866,14,7,1.2698489711801195,0.7576446042513312
2023-04-18,-0.004183241307873073,8.452633055592784e-05,-0.004267767638429001,0.15368423737441425,14,7,1.2609621595866327,0.8091536494531046
2023-04-19,0.006091871328048187,7.44661556499082e-05,0.006017405172398279,0.13539301027256037,14,7,1.2947512638666878,0.8299115068597178
2023-04-20,0.025283282951524065,5.4500179408368854e-05,0.025228782772115696,0.09909123528794336,14,7,1.346827324250704,0.793402952010689
2023-04-21,0.002083555806554185,7.229791281148374e-05,0.002011257893742701,0.13145075056633407,14,7,1.32205489723852,0.7360678140624235
2023-04-24,-0.006612456515480664,9.573526169392595e-05,-0.00670819177717459,0.17406411217077444,14,7,1.289352704806294,0.797996274250518
2023-04-25,0.0030804644305792374,8.588351002051493e-05,0.0029945809205587223,0.15615183640093624,14,7,1.2734970894537752,0.8508099783496034
2023-04-26,-0.018771353247559637,6.497789331850157e-05,-0.01883633114087814,0.11814162421545739,14,6,1.2917116581352401,0.8422708285305353
2023-04-27,0.009810095607689326,0.0003515577230967342,0.009458537884592591,0.6391958601758803,14,7,1.2966143956703136,0.8493925180018229
2023-04-28,0.0025360613158036845,0.00010580285890547325,0.0024302584568982113,0.19236883437358773,14,7,0.8833061122857415,0.40458242052845267
2023-05-01,-0.0016194847851013624,7.491632572031949e-05,-0.001694401110821682,0.1362115013096718,14,7,0.892181909183181,0.29864168112357836
2023-05-02,0.0012999600294947488,5.779521775555171e-05,0.0012421648117391972,0.1050822141010031,14,7,0.9073376064121873,0.22879787185140563
2023-05-03,0.0016029229078616159,6.0237612097493885e-05,0.001542685295764122,0.10952293108635253,14,7,0.9541776298768547,0.161903855137798
2023-05-04,0.0025735435337469596,4.945713593241245e-05,0.002524086397814547,0.089922065331659,12,7,0.9437600186437701,0.10931498856359806
2023-05-05,-0.003254267248248485,5.7173409295385226e-05,-0.00331144065754387,0.10395165326433678,14,7,0.9938256581225764,0.10539785338508698
2023-05-08,0.0022884308445286035,5.221195793236218e-05,0.002236218886596241,0.09493083260429488,13,7,1.0082381148174535,0.06517881363265679
2023-05-09,0.0008740881916586394,4.4287416651854583e-05,0.0008298007750067849,0.0805225757306447,14,7,1.0759136108480603,0.07043057859022292
2023-05-10,0.0007881668471731136,2.861808965817178e-05,0.0007595487575149419,0.05203289028758506,13,7,1.1373609985455984,0.0725094497126078
2023-05-11,-0.0006314255376400087,3.100039396242654e-05,-0.0006624259316024353,0.056364352658957353,13,7,1.1892315557695712,0.07818752217791866
2023-05-12,0.0016741184533184043,4.276920859097368e-05,0.0016313492447274306,0.07776219743813396,13,7,1.1954011828462163,0.07176202528928977
2023-05-15,-0.0002903648939760144,5.582590453934585e-05,-0.00034619079851536024,0.10150164461699246,14,7,1.1670870556082904,0.11127443704578914
2023-05-16,-0.000839869249293713,5.174566305237744e-05,-0.0008916149123460904,0.09408302373159536,14,7,1.1831246712436183,0.13376242823990317
2023-05-17,0.0010106462487811643,5.0277493687053254e-05,0.000960368755094111,0.09141362488555138,14,7,1.2576078640863684,0.1316426533106838
